timestamp,source_ip,method,status_code,response_time_ms,url
2026-03-28 15:01:58.681909,10.0.0.19,POST,200,345,/products
2026-03-29 05:38:58.681909,192.168.1.16,GET,401,1934,/login
2026-03-27 07:21:58.681909,45.33.21.11,POST,200,890,/cart
2026-03-27 02:17:58.681909,192.168.1.19,GET,200,1463,/api/v1/user
2026-03-27 12:22:58.681909,192.168.1.2,GET,200,981,/index.html
2026-03-31 13:55:58.681909,192.168.1.10,POST,200,694,/products
2026-03-30 06:45:58.681909,10.0.0.1,GET,200,1822,/index.html
2026-03-30 03:25:58.681909,192.168.1.12,DELETE,200,1367,/products
2026-03-25 00:53:58.681909,157.245.120.88,GET,200,750,/products
2026-03-26 21:58:58.681909,192.168.1.22,DELETE,200,1439,/products
2026-03-27 03:01:58.681909,192.168.1.32,POST,200,39,/index.html
2026-03-27 15:28:58.681909,192.168.1.1,GET,200,1568,/api/v1/user
2026-03-28 07:18:58.681909,10.0.0.5,GET,200,1550,/login
2026-03-27 10:25:58.681909,10.0.0.9,GET,200,584,/login
2026-03-29 22:40:58.681909,157.245.120.88,PUT,200,230,"/api/v1/user?id=union select null, user(), database()"
2026-03-29 01:35:58.681909,192.168.1.18,GET,200,836,/api/v1/user
2026-03-29 09:54:58.681909,192.168.1.6,POST,200,603,/products
2026-03-28 20:46:58.681909,192.168.1.45,DELETE,200,1527,/products
2026-03-31 01:22:58.681909,192.168.1.23,GET,200,763,/login
2026-03-27 21:47:58.681909,192.168.1.23,GET,200,1286,/products
2026-03-31 17:36:58.681909,192.168.1.26,POST,200,1597,/products
2026-03-31 12:00:58.681909,192.168.1.7,GET,200,1354,/api/v1/user
2026-03-31 21:43:58.681909,192.168.1.44,GET,200,1072,/index.html
2026-03-25 21:21:58.681909,192.168.1.27,GET,401,1030,/cart
2026-03-26 06:48:58.681909,192.168.1.26,GET,403,1498,/cart?id=<script>alert('XSS')</script>
2026-03-30 11:13:58.681909,192.168.1.36,POST,200,1804,/products
2026-03-31 16:34:58.681909,10.0.0.6,GET,401,1971,/products
2026-03-27 05:09:58.681909,10.0.0.15,DELETE,200,1872,/cart
2026-03-28 17:37:58.681909,10.0.0.8,GET,200,1444,/api/v1/user
2026-03-28 09:12:58.681909,220.181.38.149,POST,500,1445,/cart
2026-03-28 09:16:58.681909,10.0.0.12,GET,401,501,/cart?id=../../etc/passwd
2026-03-30 19:12:58.681909,192.168.1.2,GET,500,447,/cart
2026-03-31 07:20:58.681909,10.0.0.6,GET,200,488,/products
2026-03-30 00:01:58.681909,192.168.1.38,POST,200,792,/products
2026-03-27 10:12:58.681909,192.168.1.29,POST,200,958,/cart
2026-03-27 20:48:58.681909,192.168.1.26,GET,200,1017,/products
2026-03-30 21:07:58.681909,192.168.1.35,GET,200,81,/cart
2026-03-26 06:26:58.681909,10.0.0.18,GET,403,591,/api/v1/user
2026-03-29 14:53:58.681909,192.168.1.29,GET,200,229,/products
2026-03-26 14:45:58.681909,192.168.1.34,POST,200,1037,/index.html
2026-03-27 02:49:58.681909,192.168.1.41,POST,200,1895,/products
2026-03-27 03:56:58.681909,192.168.1.41,GET,200,1012,/api/v1/user
2026-03-30 14:52:58.681909,192.168.1.23,DELETE,200,1946,/api/v1/user
2026-03-29 19:12:58.681909,45.33.21.11,GET,500,299,/products
2026-03-26 06:46:58.681909,192.168.1.3,POST,200,389,/login?id=admin' OR '1'='1
2026-03-27 22:48:58.681909,10.0.0.9,GET,200,1935,/cart
2026-03-25 18:13:58.681909,192.168.1.32,GET,403,813,/cart
2026-03-31 04:56:58.681909,192.168.1.31,GET,500,1388,/api/v1/user
2026-03-30 13:42:58.681909,192.168.1.43,GET,401,752,/products
2026-03-31 01:02:58.681909,192.168.1.7,POST,403,1968,/login?id=<script>alert('XSS')</script>
2026-03-27 14:49:58.681909,192.168.1.1,POST,200,89,/index.html
2026-03-26 15:17:58.681909,10.0.0.12,GET,404,75,/cart
2026-03-31 20:33:58.681909,192.168.1.14,POST,200,145,/login
2026-03-28 17:26:58.681909,10.0.0.3,GET,302,408,/cart
2026-03-27 13:50:58.681909,192.168.1.6,POST,200,1736,"/products?id=union select null, user(), database()"
2026-03-29 10:42:58.681909,192.168.1.10,GET,200,356,/cart
2026-03-27 15:50:58.681909,45.33.21.11,GET,200,1881,/index.html
2026-03-25 03:23:58.681909,192.168.1.30,GET,200,1994,/products?id=../../etc/passwd
2026-03-26 16:37:58.681909,192.168.1.21,GET,200,68,"/api/v1/user?id=union select null, user(), database()"
2026-03-26 05:00:58.681909,10.0.0.11,POST,200,787,/login
2026-03-31 18:46:58.681909,10.0.0.14,GET,401,528,/cart
2026-03-25 10:37:58.681909,192.168.1.42,GET,200,1913,/products
2026-03-27 12:27:58.681909,10.0.0.2,GET,200,723,/products
2026-03-29 00:32:58.681909,10.0.0.15,POST,403,1877,/cart
2026-03-25 05:13:58.681909,10.0.0.7,POST,200,986,/api/v1/user
2026-03-26 10:15:58.681909,192.168.1.41,GET,200,1270,/cart
2026-03-27 03:47:58.681909,192.168.1.32,GET,200,1813,/api/v1/user
2026-03-27 06:20:58.681909,192.168.1.15,POST,200,88,/cart
2026-03-30 05:26:58.681909,10.0.0.13,GET,500,1591,/products
2026-03-30 00:59:58.681909,192.168.1.27,GET,404,1788,/index.html
2026-03-28 04:37:58.681909,192.168.1.28,GET,302,1833,/index.html
2026-03-30 17:17:58.682910,10.0.0.15,GET,200,1705,/products
2026-03-31 08:02:58.682910,10.0.0.10,GET,200,124,/index.html
2026-03-29 07:06:58.682910,10.0.0.9,POST,200,995,/api/v1/user
2026-03-25 08:14:58.682910,192.168.1.2,GET,200,1495,/products
2026-03-30 22:18:58.682910,192.168.1.36,POST,200,1659,/api/v1/user
2026-03-30 17:45:58.682910,45.33.21.11,GET,200,135,/products
2026-03-30 19:53:58.682910,192.168.1.13,POST,200,1635,/api/v1/user
2026-03-28 00:56:58.682910,192.168.1.15,GET,200,582,/api/v1/user
2026-03-27 05:51:58.682910,10.0.0.11,GET,200,974,/index.html
2026-03-27 02:12:58.682910,192.168.1.22,GET,404,509,/products
2026-03-29 12:01:58.682910,10.0.0.14,GET,200,838,/cart
2026-03-29 08:23:58.682910,192.168.1.25,GET,302,1135,/index.html
2026-03-25 10:46:58.682910,192.168.1.48,POST,302,635,/api/v1/user
2026-03-26 02:04:58.682910,192.168.1.43,GET,200,1207,/api/v1/user
2026-03-30 03:28:58.682910,192.168.1.38,DELETE,200,461,/cart
2026-03-31 04:55:58.682910,192.168.1.41,DELETE,200,1125,/cart
2026-03-28 22:34:58.682910,192.168.1.45,GET,200,1728,/api/v1/user
2026-03-25 14:47:58.682910,192.168.1.40,DELETE,200,394,/cart
2026-03-28 05:36:58.682910,192.168.1.17,GET,404,1238,/login
2026-03-31 22:33:58.682910,10.0.0.8,GET,500,372,/index.html
2026-03-26 17:49:58.682910,192.168.1.2,GET,200,1740,/products
2026-03-25 22:19:58.682910,10.0.0.13,GET,500,1850,/cart
2026-03-26 06:03:58.682910,192.168.1.9,GET,200,507,/cart
2026-03-27 19:12:58.682910,10.0.0.19,DELETE,401,546,/login
2026-03-25 19:21:58.682910,192.168.1.17,GET,200,1267,/products
2026-03-31 20:41:58.682910,10.0.0.1,GET,200,25,/login?id='; DROP TABLE users; --
2026-03-30 04:07:58.682910,192.168.1.40,POST,200,990,/products
2026-03-28 01:58:58.682910,10.0.0.9,GET,403,1174,/index.html
2026-03-28 23:09:58.682910,192.168.1.21,GET,200,1981,/cart
2026-03-31 08:32:58.682910,192.168.1.18,POST,200,629,/index.html
2026-03-27 13:22:58.682910,10.0.0.6,GET,404,1453,/products
2026-03-27 10:49:58.682910,192.168.1.29,GET,404,1489,/cart
2026-03-25 11:05:58.682910,192.168.1.24,GET,200,309,/login
2026-03-25 18:03:58.682910,192.168.1.17,GET,302,348,/api/v1/user
2026-03-31 18:54:58.682910,192.168.1.18,DELETE,200,312,/login
2026-03-29 00:30:58.682910,192.168.1.42,POST,200,1925,/api/v1/user
2026-03-27 13:55:58.682910,192.168.1.45,GET,200,601,/login
2026-03-30 12:30:58.682910,192.168.1.17,GET,200,85,/products
2026-03-27 14:45:58.682910,192.168.1.14,GET,200,1821,/index.html
2026-03-25 03:53:58.682910,192.168.1.49,DELETE,200,923,/api/v1/user
2026-03-30 16:10:58.682910,192.168.1.29,GET,200,1983,/products
2026-03-30 14:41:58.682910,192.168.1.4,GET,302,789,/index.html
2026-03-29 00:04:58.682910,192.168.1.20,POST,302,1657,/index.html
2026-03-27 02:10:58.682910,192.168.1.47,DELETE,200,930,/cart
2026-03-30 12:52:58.682910,192.168.1.9,GET,200,1349,/cart
2026-03-29 08:14:58.682910,192.168.1.27,GET,200,1533,/cart
2026-03-25 15:05:58.682910,192.168.1.15,GET,302,1108,/api/v1/user
2026-03-31 22:29:58.682910,192.168.1.19,GET,200,1759,/api/v1/user
2026-03-31 18:18:58.682910,10.0.0.3,POST,200,375,/index.html
2026-03-27 18:00:58.682910,192.168.1.26,POST,200,1579,/api/v1/user
2026-03-25 02:13:58.682910,192.168.1.26,POST,200,662,/index.html?id=../../etc/passwd
2026-03-30 09:39:58.682910,192.168.1.26,GET,200,1015,/products
2026-03-27 01:17:58.682910,192.168.1.46,GET,404,1711,/login
2026-03-30 12:18:58.682910,192.168.1.49,GET,200,405,/index.html
2026-03-28 06:31:58.682910,10.0.0.4,GET,200,1264,/index.html
2026-03-30 19:39:58.682910,192.168.1.3,POST,200,813,/products
2026-03-26 00:46:58.682910,10.0.0.17,GET,401,1061,/cart?id=../../etc/passwd
2026-03-31 00:16:58.682910,192.168.1.42,GET,200,1508,/cart
2026-03-29 23:26:58.682910,192.168.1.19,GET,200,1328,/cart
2026-03-29 23:34:58.682910,192.168.1.17,GET,200,854,/index.html
2026-03-30 13:24:58.682910,192.168.1.33,GET,302,1460,/index.html
2026-03-29 12:28:58.682910,192.168.1.49,POST,200,881,/api/v1/user
2026-03-25 11:28:58.682910,10.0.0.7,GET,200,1124,/api/v1/user
2026-03-26 09:34:58.682910,10.0.0.14,POST,404,124,/login
2026-03-30 19:54:58.682910,192.168.1.3,GET,500,1192,/login
2026-03-31 18:43:58.682910,192.168.1.49,GET,200,1291,/api/v1/user
2026-03-30 14:50:58.682910,10.0.0.6,PUT,500,382,/index.html
2026-03-25 23:51:58.682910,192.168.1.26,GET,200,859,/products
2026-03-29 11:48:58.682910,10.0.0.3,POST,200,99,/api/v1/user
2026-03-28 07:02:58.682910,192.168.1.7,GET,200,766,/index.html
2026-03-30 02:43:58.682910,192.168.1.46,GET,200,1331,/api/v1/user
2026-03-26 06:36:58.682910,192.168.1.46,POST,200,40,/cart
2026-03-25 03:56:58.682910,192.168.1.16,POST,200,1862,/api/v1/user
2026-03-30 03:58:58.682910,192.168.1.24,POST,401,367,/cart
2026-03-28 04:23:58.682910,10.0.0.12,GET,302,1857,/index.html
2026-03-29 14:07:58.682910,10.0.0.5,GET,200,479,/cart
2026-03-27 19:27:58.682910,10.0.0.13,POST,200,1773,/api/v1/user
2026-03-28 03:30:58.682910,192.168.1.1,POST,200,1884,/cart
2026-03-26 09:11:58.682910,192.168.1.49,GET,200,1161,/products
2026-03-25 15:34:58.682910,192.168.1.25,GET,200,1815,/cart
2026-03-25 09:14:58.682910,192.168.1.10,POST,200,279,/cart
2026-03-27 11:45:58.682910,192.168.1.16,GET,200,1531,/login
2026-03-27 02:57:58.682910,10.0.0.9,GET,200,1446,/products
2026-03-25 08:12:58.682910,192.168.1.29,POST,302,218,/index.html?id=../../etc/passwd
2026-03-28 14:18:58.682910,192.168.1.6,GET,403,699,/cart
2026-03-29 22:20:58.682910,192.168.1.16,GET,200,1339,/products
2026-03-26 16:52:58.682910,192.168.1.20,POST,200,1224,/index.html
2026-03-31 21:21:58.682910,45.33.21.11,GET,200,1390,/products
2026-03-26 16:21:58.682910,192.168.1.43,POST,200,466,/login?id='; DROP TABLE users; --
2026-03-29 00:11:58.682910,192.168.1.26,GET,200,458,/index.html?id=../../etc/passwd
2026-03-31 12:38:58.682910,45.33.21.11,GET,200,77,/index.html
2026-03-31 04:53:58.682910,192.168.1.33,GET,200,1872,/cart
2026-03-30 11:02:58.682910,192.168.1.26,DELETE,200,1812,/api/v1/user
2026-03-25 08:08:58.682910,192.168.1.45,GET,200,1815,/index.html
2026-03-27 02:55:58.682910,10.0.0.14,GET,200,883,/index.html
2026-03-26 12:34:58.682910,10.0.0.18,GET,200,476,/login
2026-03-27 09:13:58.682910,10.0.0.3,GET,500,1393,/login
2026-03-27 18:54:58.682910,10.0.0.19,GET,403,1420,/login
2026-03-28 08:56:58.682910,192.168.1.26,GET,200,137,/cart?id='; DROP TABLE users; --
2026-03-28 16:48:58.682910,192.168.1.2,GET,200,1809,/index.html
2026-03-30 10:08:58.682910,192.168.1.14,GET,403,742,/login?id='; DROP TABLE users; --
2026-03-25 13:34:58.682910,192.168.1.30,POST,200,1787,/login
2026-03-30 01:26:58.682910,192.168.1.49,POST,401,1518,/products
2026-03-30 10:06:58.682910,192.168.1.12,GET,200,1277,/products
2026-03-31 01:50:58.682910,192.168.1.44,GET,404,1972,/login
2026-03-29 03:25:58.682910,192.168.1.33,POST,403,1938,/cart
2026-03-30 13:21:58.682910,192.168.1.13,POST,200,1052,/api/v1/user?id='; DROP TABLE users; --
2026-03-29 09:11:58.682910,192.168.1.26,GET,200,1429,/products?id=<script>alert('XSS')</script>
2026-03-29 03:40:58.682910,192.168.1.21,PUT,200,1700,/products
2026-03-30 13:48:58.682910,192.168.1.28,GET,200,1262,/index.html
2026-03-26 02:49:58.682910,192.168.1.48,GET,200,377,/index.html
2026-03-27 22:33:58.682910,192.168.1.40,GET,200,67,/login
2026-03-31 02:36:58.682910,10.0.0.17,PUT,200,1314,/index.html
2026-03-26 07:03:58.682910,192.168.1.23,GET,200,566,/index.html
2026-03-28 01:51:58.682910,192.168.1.48,POST,403,1135,/api/v1/user
2026-03-26 14:51:58.682910,192.168.1.2,GET,200,57,/cart
2026-03-27 22:56:58.682910,192.168.1.20,GET,200,571,/login
2026-03-27 22:10:58.682910,10.0.0.10,GET,200,602,/api/v1/user
2026-03-28 04:30:58.682910,192.168.1.46,POST,200,821,/login
2026-03-25 22:09:58.682910,192.168.1.3,GET,200,68,/cart
2026-03-25 09:12:58.682910,10.0.0.6,GET,500,170,/login
2026-03-31 07:16:58.682910,192.168.1.12,GET,200,112,/index.html
2026-03-31 15:39:58.682910,192.168.1.40,POST,200,855,/cart
2026-03-30 09:54:58.682910,10.0.0.17,GET,200,421,/api/v1/user
2026-03-31 03:58:58.682910,192.168.1.16,GET,200,795,/api/v1/user
2026-03-31 06:48:58.682910,192.168.1.34,GET,401,192,/products
2026-03-30 07:42:58.682910,192.168.1.44,DELETE,200,426,/api/v1/user
2026-03-28 05:05:58.682910,192.168.1.6,POST,200,1149,/products
2026-03-30 09:15:58.682910,10.0.0.15,POST,200,1907,/index.html
2026-03-30 02:33:58.682910,192.168.1.22,GET,500,408,/api/v1/user
2026-03-28 17:46:58.682910,192.168.1.18,GET,200,966,/cart
2026-03-30 15:33:58.682910,192.168.1.12,PUT,403,788,/products?id='; DROP TABLE users; --
2026-03-27 18:10:58.682910,10.0.0.3,GET,200,1709,/api/v1/user
2026-03-26 20:32:58.682910,10.0.0.2,GET,200,664,/index.html
2026-03-27 12:27:58.682910,45.33.21.11,GET,200,446,/cart
2026-03-27 12:39:58.682910,192.168.1.48,PUT,200,327,/cart?id=../../etc/passwd
2026-03-26 11:35:58.682910,192.168.1.19,GET,200,1849,/index.html
2026-03-29 16:50:58.682910,192.168.1.6,GET,200,615,/api/v1/user
2026-03-29 08:39:58.682910,192.168.1.27,POST,200,1283,/login
2026-03-30 07:07:58.682910,10.0.0.4,GET,401,920,/api/v1/user
2026-03-29 22:27:58.682910,192.168.1.48,GET,200,1480,/products
2026-03-29 08:02:58.682910,192.168.1.7,DELETE,200,506,/products
2026-03-29 00:13:58.682910,10.0.0.10,DELETE,200,1376,/api/v1/user
2026-03-31 21:04:58.683909,220.181.38.149,POST,200,436,/products
2026-03-30 02:04:58.683909,192.168.1.11,POST,200,827,/login
2026-03-27 03:40:58.683909,192.168.1.15,GET,200,1861,/login
2026-03-31 09:25:58.683909,10.0.0.15,PUT,200,1032,/cart
2026-03-30 11:22:58.683909,192.168.1.3,GET,200,249,/products
2026-03-27 22:19:58.683909,220.181.38.149,POST,200,1092,/api/v1/user
2026-03-27 15:52:58.683909,192.168.1.23,PUT,403,1560,/cart
2026-03-31 09:04:58.683909,10.0.0.4,POST,200,806,/login
2026-03-31 16:53:58.683909,192.168.1.37,POST,200,212,/cart
2026-03-26 00:04:58.683909,192.168.1.9,POST,302,1782,/index.html
2026-03-30 05:55:58.683909,192.168.1.15,GET,200,1499,/products
2026-03-26 12:55:58.683909,192.168.1.3,POST,200,1329,/api/v1/user
2026-03-31 06:14:58.683909,157.245.120.88,GET,200,296,/login
2026-03-26 12:48:58.683909,192.168.1.17,GET,403,82,/cart
2026-03-25 02:47:58.683909,192.168.1.26,GET,500,735,/api/v1/user
2026-03-31 08:51:58.683909,192.168.1.21,GET,302,1556,/products
2026-03-29 11:47:58.683909,192.168.1.21,POST,200,346,/api/v1/user
2026-03-26 23:31:58.683909,192.168.1.11,DELETE,200,1770,"/products?id=union select null, user(), database()"
2026-03-28 20:27:58.683909,192.168.1.38,GET,200,1351,/products
2026-03-29 06:02:58.683909,192.168.1.35,GET,200,212,/products
2026-03-27 19:19:58.683909,192.168.1.14,GET,500,240,/cart
2026-03-31 20:32:58.683909,192.168.1.14,DELETE,200,913,/products
2026-03-29 17:41:58.683909,192.168.1.10,GET,200,1596,/api/v1/user
2026-03-25 20:03:58.683909,192.168.1.12,POST,403,1090,/index.html
2026-03-27 18:14:58.683909,192.168.1.38,PUT,302,653,/api/v1/user
2026-03-28 09:29:58.683909,192.168.1.34,GET,200,1453,/cart
2026-03-29 01:32:58.683909,192.168.1.41,PUT,200,924,/products
2026-03-26 22:42:58.683909,192.168.1.10,PUT,200,289,/index.html
2026-03-29 14:30:58.683909,192.168.1.17,PUT,200,818,/cart
2026-03-29 07:21:58.683909,192.168.1.17,GET,200,1338,/login
2026-03-30 16:46:58.683909,10.0.0.18,GET,200,475,/login
2026-03-27 23:06:58.683909,10.0.0.13,POST,500,746,/login
2026-03-29 12:42:58.683909,192.168.1.1,GET,200,1207,/index.html
2026-03-29 13:41:58.683909,192.168.1.12,POST,200,813,/api/v1/user
2026-03-30 19:13:58.683909,192.168.1.4,GET,200,275,/index.html
2026-03-25 10:01:58.683909,192.168.1.42,GET,200,256,/index.html
2026-03-29 20:08:58.683909,192.168.1.13,GET,200,87,/index.html
2026-03-29 22:46:58.683909,192.168.1.4,GET,404,1680,/login
2026-03-29 19:26:58.683909,220.181.38.149,GET,403,1685,/api/v1/user
2026-03-30 15:44:58.683909,192.168.1.19,GET,200,863,/index.html
2026-03-29 03:37:58.683909,192.168.1.2,GET,403,262,/api/v1/user
2026-03-28 16:56:58.683909,192.168.1.12,POST,200,484,/products
2026-03-27 10:04:58.683909,192.168.1.6,POST,200,185,/index.html
2026-03-28 10:47:58.683909,192.168.1.8,GET,200,1454,/index.html
2026-03-30 01:30:58.683909,10.0.0.2,GET,403,980,/index.html
2026-03-27 00:06:58.683909,192.168.1.11,GET,200,1965,/products
2026-03-25 07:54:58.683909,10.0.0.14,GET,200,1605,/products
2026-03-26 02:45:58.683909,10.0.0.8,GET,302,1494,/login
2026-03-29 12:11:58.683909,192.168.1.12,GET,200,1897,/cart
2026-03-27 11:02:58.683909,192.168.1.2,GET,200,263,/api/v1/user
2026-03-29 00:26:58.683909,192.168.1.8,POST,200,1553,/cart
2026-03-26 09:48:58.683909,192.168.1.11,GET,200,912,/index.html
2026-03-25 20:32:58.683909,10.0.0.4,PUT,200,116,/index.html
2026-03-31 13:42:58.683909,192.168.1.10,GET,200,1204,/login
2026-03-30 19:33:58.683909,192.168.1.8,DELETE,404,67,/cart
2026-03-26 09:45:58.683909,192.168.1.36,GET,200,1370,/index.html
2026-03-25 23:41:58.683909,192.168.1.14,GET,200,1375,/cart
2026-03-26 08:08:58.683909,10.0.0.5,GET,200,951,/login
2026-03-25 22:12:58.683909,192.168.1.21,GET,302,1323,/cart
2026-03-25 23:09:58.683909,10.0.0.1,GET,500,93,/api/v1/user
2026-03-27 10:28:58.683909,192.168.1.39,GET,200,1150,/login
2026-03-29 10:38:58.683909,192.168.1.20,POST,200,721,/cart
2026-03-27 05:35:58.683909,192.168.1.7,GET,401,1567,/index.html
2026-03-25 14:12:58.683909,192.168.1.9,POST,401,1252,/products
2026-03-28 11:47:58.683909,192.168.1.1,GET,200,1771,/products
2026-03-31 02:33:58.683909,192.168.1.26,PUT,200,1950,/login
2026-03-30 13:28:58.683909,192.168.1.38,GET,200,1816,/products
2026-03-28 06:19:58.683909,192.168.1.38,GET,200,910,/api/v1/user
2026-03-29 11:06:58.683909,10.0.0.12,GET,404,1135,/login
2026-03-27 19:03:58.683909,192.168.1.44,GET,200,666,"/index.html?id=union select null, user(), database()"
2026-03-27 13:18:58.683909,192.168.1.44,GET,200,465,/index.html
2026-03-28 21:38:58.683909,10.0.0.13,GET,200,668,/login
2026-03-28 15:21:58.683909,192.168.1.6,POST,200,782,/products
2026-03-30 01:25:58.683909,192.168.1.17,PUT,200,800,/products
2026-03-28 01:30:58.683909,10.0.0.2,GET,200,860,/index.html?id=admin' OR '1'='1
2026-03-31 06:32:58.683909,192.168.1.38,DELETE,200,535,/api/v1/user
2026-03-28 12:14:58.683909,192.168.1.24,PUT,200,275,/products
2026-03-29 13:26:58.683909,10.0.0.2,POST,200,1320,/api/v1/user
2026-03-31 11:10:58.683909,192.168.1.10,GET,401,150,/products
2026-03-28 23:55:58.683909,192.168.1.21,GET,500,904,/login
2026-03-29 08:57:58.683909,157.245.120.88,GET,200,415,/cart
2026-03-26 00:25:58.683909,10.0.0.8,POST,302,302,/index.html?id=admin' OR '1'='1
2026-03-28 08:16:58.683909,192.168.1.39,GET,200,1968,/login
2026-03-25 01:22:58.683909,192.168.1.33,GET,200,1939,/products
2026-03-27 06:54:58.683909,10.0.0.10,GET,500,1064,/index.html
2026-03-28 20:56:58.683909,192.168.1.18,GET,200,1204,/cart
2026-03-25 00:14:58.683909,10.0.0.7,POST,200,364,/cart
2026-03-30 17:19:58.683909,10.0.0.8,GET,500,214,/products
2026-03-25 13:37:58.683909,192.168.1.48,POST,302,1511,/index.html?id=../../etc/passwd
2026-03-30 05:16:58.683909,192.168.1.42,POST,200,1003,/products
2026-03-26 08:20:58.683909,192.168.1.27,GET,500,1965,/cart
2026-03-31 06:47:58.683909,10.0.0.3,GET,200,300,/login
2026-03-25 18:04:58.683909,192.168.1.42,POST,200,120,/login
2026-03-30 11:59:58.683909,192.168.1.32,GET,200,1101,/api/v1/user?id='; DROP TABLE users; --
2026-03-30 01:21:58.683909,192.168.1.26,GET,200,1728,/cart
2026-03-28 19:14:58.683909,192.168.1.25,GET,200,382,/cart
2026-03-25 05:06:58.683909,192.168.1.23,GET,200,205,/products
2026-03-26 01:21:58.683909,10.0.0.8,GET,200,135,/api/v1/user
2026-03-26 20:47:58.683909,10.0.0.3,GET,200,1720,/api/v1/user
2026-03-26 22:52:58.683909,192.168.1.31,GET,200,271,/index.html
2026-03-30 12:13:58.683909,10.0.0.15,GET,200,896,"/products?id=union select null, user(), database()"
2026-03-31 09:50:58.683909,45.33.21.11,POST,500,933,/login
2026-03-28 03:08:58.683909,192.168.1.33,GET,200,1831,/index.html
2026-03-27 07:53:58.683909,192.168.1.2,POST,200,164,/api/v1/user
2026-03-28 09:55:58.683909,192.168.1.18,GET,200,1614,/login
2026-03-28 07:26:58.683909,192.168.1.47,POST,401,117,/cart
2026-03-27 22:01:58.683909,192.168.1.33,GET,200,1456,/products
2026-03-25 14:20:58.683909,192.168.1.35,POST,200,44,/api/v1/user
2026-03-28 12:32:58.683909,10.0.0.2,GET,200,1904,/cart
2026-03-27 18:22:58.683909,192.168.1.18,POST,200,1077,/api/v1/user
2026-03-29 15:03:58.683909,192.168.1.30,GET,200,664,/login
2026-03-26 08:40:58.683909,192.168.1.44,GET,200,732,/index.html
2026-03-28 13:25:58.683909,10.0.0.4,GET,404,1007,/login
2026-03-30 21:57:58.683909,192.168.1.10,POST,200,425,/products
2026-03-27 13:33:58.683909,10.0.0.3,POST,403,1009,/products
2026-03-29 13:07:58.683909,192.168.1.49,GET,404,294,/api/v1/user
2026-03-31 21:44:58.683909,192.168.1.11,POST,404,1480,/login
2026-03-26 15:15:58.683909,10.0.0.17,POST,500,527,/index.html
2026-03-29 12:56:58.683909,10.0.0.9,PUT,401,1763,/products
2026-03-31 08:46:58.683909,192.168.1.36,POST,200,36,/index.html
2026-03-27 19:24:58.683909,192.168.1.33,POST,200,236,/cart
2026-03-26 00:39:58.683909,192.168.1.47,GET,200,1829,/api/v1/user
2026-03-26 22:17:58.683909,192.168.1.13,POST,403,1934,/index.html
2026-03-29 15:28:58.683909,192.168.1.40,GET,200,1458,/api/v1/user
2026-03-29 15:38:58.683909,10.0.0.19,DELETE,200,1601,/cart
2026-03-27 06:36:58.683909,192.168.1.42,GET,200,1401,/index.html
2026-03-26 22:20:58.683909,192.168.1.19,GET,401,1343,/index.html
2026-03-26 13:02:58.683909,192.168.1.19,GET,302,857,/cart
2026-03-29 09:23:58.683909,10.0.0.9,POST,200,1138,/login
2026-03-29 19:44:58.683909,192.168.1.23,PUT,200,27,/index.html
2026-03-26 09:48:58.683909,10.0.0.5,GET,200,1238,/index.html
2026-03-30 10:55:58.683909,10.0.0.16,POST,200,52,/products
2026-03-28 07:51:58.683909,192.168.1.12,POST,200,98,/login
2026-03-25 08:15:58.683909,192.168.1.24,POST,200,595,/index.html
2026-03-30 04:20:58.683909,192.168.1.34,GET,500,166,/cart?id=<script>alert('XSS')</script>
2026-03-28 18:51:58.683909,10.0.0.4,POST,200,1299,/api/v1/user
2026-03-28 00:59:58.683909,192.168.1.8,GET,200,143,/cart
2026-03-26 03:22:58.683909,192.168.1.18,POST,302,473,/login
2026-03-27 08:26:58.683909,10.0.0.8,GET,200,1634,/products
2026-03-28 11:13:58.683909,192.168.1.5,GET,200,1781,/products
2026-03-31 08:56:58.683909,192.168.1.26,POST,200,1165,/products?id=../../etc/passwd
2026-03-31 06:55:58.683909,192.168.1.30,GET,404,750,/cart
2026-03-27 16:08:58.683909,10.0.0.5,GET,200,1067,/api/v1/user
2026-03-28 20:53:58.683909,192.168.1.13,POST,200,92,/api/v1/user
2026-03-25 17:12:58.683909,192.168.1.29,GET,500,938,/index.html
2026-03-30 10:00:58.683909,192.168.1.3,GET,401,1165,/api/v1/user
2026-03-28 23:56:58.683909,10.0.0.9,GET,200,1461,/api/v1/user
2026-03-29 09:03:58.683909,192.168.1.2,GET,302,875,/index.html
2026-03-29 13:06:58.683909,192.168.1.28,GET,404,213,/cart?id=<script>alert('XSS')</script>
2026-03-25 14:52:58.683909,192.168.1.2,GET,500,1832,/cart
2026-03-31 00:50:58.683909,192.168.1.7,PUT,500,1369,/login
2026-03-29 01:01:58.683909,192.168.1.26,GET,200,971,/cart
2026-03-25 21:33:58.683909,192.168.1.16,GET,200,506,/products
2026-03-27 04:26:58.683909,192.168.1.23,GET,200,451,/products
2026-03-27 18:03:58.683909,192.168.1.40,GET,200,837,/login
2026-03-29 10:44:58.683909,10.0.0.11,POST,404,1291,/api/v1/user
2026-03-28 13:57:58.683909,192.168.1.32,POST,403,1325,/login
2026-03-30 23:09:58.683909,192.168.1.15,GET,200,1999,/index.html
2026-03-28 18:32:58.683909,192.168.1.13,GET,200,1158,/login
